customer_id,name,city,county,date,year,month,gallons,is_active,geo_town
265,Topnotch (The Roost),Stowe,Lamoille,2017-01-11,2017,2017-01,30,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-12-26,2016,2016-12,45,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-12-13,2016,2016-12,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-10-31,2016,2016-10,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-10-15,2016,2016-10,55,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-09-19,2016,2016-09,50,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-08-08,2016,2016-08,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-07-11,2016,2016-07,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-06-19,2016,2016-06,30,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-06-06,2016,2016-06,60,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-05-01,2016,2016-05,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-04-11,2016,2016-04,30,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-04-02,2016,2016-04,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-03-19,2016,2016-03,25,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-02-22,2016,2016-02,90,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2016-01-23,2016,2016-01,43,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-12-28,2015,2015-12,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-12-04,2015,2015-12,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-11-16,2015,2015-11,25,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-11-01,2015,2015-11,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-09-29,2015,2015-09,30,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-09-09,2015,2015-09,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-08-29,2015,2015-08,45,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-08-04,2015,2015-08,50,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-07-22,2015,2015-07,35,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-06-24,2015,2015-06,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-05-26,2015,2015-05,70,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-04-15,2015,2015-04,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-03-18,2015,2015-03,45,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-02-25,2015,2015-02,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-01-28,2015,2015-01,40,True,Stowe
265,Topnotch (The Roost),Stowe,Lamoille,2015-01-08,2015,2015-01,70,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-07-23,2026,2026-07,25,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-07-07,2026,2026-07,40,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-06-09,2026,2026-06,15,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-05-27,2026,2026-05,30,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-04-29,2026,2026-04,10,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-04-15,2026,2026-04,45,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-03-20,2026,2026-03,30,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-03-03,2026,2026-03,25,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-02-04,2026,2026-02,40,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2026-01-12,2026,2026-01,40,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2025-12-18,2025,2025-12,25,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2025-11-18,2025,2025-11,50,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2025-10-15,2025,2025-10,55,True,Stowe
1445,Trapp Family Lodge,Stowe,Lamoille,2025-09-22,2025,2025-09,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-08-04,2026,2026-08,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-07-23,2026,2026-07,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-07-07,2026,2026-07,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-06-22,2026,2026-06,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-06-09,2026,2026-06,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-05-27,2026,2026-05,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-05-11,2026,2026-05,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-04-29,2026,2026-04,55,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-04-15,2026,2026-04,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-04-03,2026,2026-04,95,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-03-20,2026,2026-03,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-03-03,2026,2026-03,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-02-18,2026,2026-02,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-02-04,2026,2026-02,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-01-27,2026,2026-01,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2026-01-12,2026,2026-01,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-12-18,2025,2025-12,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-12-03,2025,2025-12,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-11-18,2025,2025-11,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-11-05,2025,2025-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-10-15,2025,2025-10,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-09-30,2025,2025-09,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-09-17,2025,2025-09,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-09-03,2025,2025-09,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-08-21,2025,2025-08,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-08-04,2025,2025-08,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-07-16,2025,2025-07,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-07-02,2025,2025-07,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-06-17,2025,2025-06,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-06-04,2025,2025-06,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-05-19,2025,2025-05,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-05-07,2025,2025-05,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-04-14,2025,2025-04,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-03-27,2025,2025-03,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-03-17,2025,2025-03,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-03-03,2025,2025-03,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-02-23,2025,2025-02,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-02-10,2025,2025-02,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-01-23,2025,2025-01,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2025-01-14,2025,2025-01,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-12-30,2024,2024-12,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-12-16,2024,2024-12,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-12-02,2024,2024-12,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-11-18,2024,2024-11,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-11-04,2024,2024-11,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-10-17,2024,2024-10,105,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-09-30,2024,2024-09,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-09-11,2024,2024-09,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-08-26,2024,2024-08,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-08-13,2024,2024-08,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-07-31,2024,2024-07,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-07-23,2024,2024-07,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-07-09,2024,2024-07,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-06-27,2024,2024-06,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-06-13,2024,2024-06,95,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-05-29,2024,2024-05,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-05-14,2024,2024-05,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-04-30,2024,2024-04,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-04-19,2024,2024-04,130,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-03-28,2024,2024-03,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-03-13,2024,2024-03,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-02-28,2024,2024-02,30,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-02-16,2024,2024-02,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-01-29,2024,2024-01,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-01-18,2024,2024-01,30,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2024-01-03,2024,2024-01,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-12-19,2023,2023-12,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-12-04,2023,2023-12,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-11-20,2023,2023-11,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-11-06,2023,2023-11,35,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-11-03,2023,2023-11,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-10-19,2023,2023-10,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-10-03,2023,2023-10,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-09-20,2023,2023-09,95,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-09-07,2023,2023-09,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-08-25,2023,2023-08,135,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-08-09,2023,2023-08,120,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-07-24,2023,2023-07,150,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-07-05,2023,2023-07,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-06-20,2023,2023-06,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-06-08,2023,2023-06,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-05-22,2023,2023-05,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-05-04,2023,2023-05,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-04-18,2023,2023-04,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-04-04,2023,2023-04,120,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-03-20,2023,2023-03,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-03-06,2023,2023-03,30,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-02-22,2023,2023-02,30,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-02-16,2023,2023-02,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-02-06,2023,2023-02,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-01-25,2023,2023-01,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2023-01-12,2023,2023-01,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-12-28,2022,2022-12,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-12-09,2022,2022-12,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-11-21,2022,2022-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-11-03,2022,2022-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-10-13,2022,2022-10,145,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-09-27,2022,2022-09,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-09-12,2022,2022-09,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-09-01,2022,2022-09,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-08-18,2022,2022-08,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-08-03,2022,2022-08,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-07-15,2022,2022-07,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-06-29,2022,2022-06,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-06-13,2022,2022-06,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-05-31,2022,2022-05,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-05-13,2022,2022-05,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-04-25,2022,2022-04,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-04-04,2022,2022-04,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-03-16,2022,2022-03,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-03-02,2022,2022-03,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-02-10,2022,2022-02,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-01-25,2022,2022-01,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2022-01-10,2022,2022-01,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-12-27,2021,2021-12,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-12-16,2021,2021-12,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-11-29,2021,2021-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-11-15,2021,2021-11,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-10-27,2021,2021-10,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-10-18,2021,2021-10,150,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-09-30,2021,2021-09,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-09-09,2021,2021-09,135,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-08-18,2021,2021-08,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-08-01,2021,2021-08,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-07-11,2021,2021-07,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-06-23,2021,2021-06,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-06-09,2021,2021-06,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-05-12,2021,2021-05,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-03-09,2021,2021-03,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-02-17,2021,2021-02,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-01-28,2021,2021-01,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-01-13,2021,2021-01,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2021-01-02,2021,2021-01,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-12-24,2020,2020-12,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-12-02,2020,2020-12,150,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-11-03,2020,2020-11,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-10-27,2020,2020-10,150,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-10-06,2020,2020-10,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-10-01,2020,2020-10,175,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-09-11,2020,2020-09,150,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-08-12,2020,2020-08,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-07-21,2020,2020-07,160,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-06-15,2020,2020-06,135,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-04-28,2020,2020-04,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-03-24,2020,2020-03,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-03-12,2020,2020-03,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-02-25,2020,2020-02,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-02-06,2020,2020-02,115,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2020-01-22,2020,2020-01,95,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-12-26,2019,2019-12,110,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-12-04,2019,2019-12,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-11-04,2019,2019-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-10-07,2019,2019-10,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-09-13,2019,2019-09,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-08-13,2019,2019-08,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-07-17,2019,2019-07,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-06-29,2019,2019-06,35,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-06-17,2019,2019-06,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-05-30,2019,2019-05,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-05-01,2019,2019-05,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-03-30,2019,2019-03,30,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-03-18,2019,2019-03,120,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-03-03,2019,2019-03,70,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-02-17,2019,2019-02,135,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-02-03,2019,2019-02,25,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-01-19,2019,2019-01,15,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2019-01-05,2019,2019-01,140,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-12-08,2018,2018-12,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-11-18,2018,2018-11,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-10-21,2018,2018-10,55,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-10-07,2018,2018-10,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-09-21,2018,2018-09,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-08-26,2018,2018-08,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-08-12,2018,2018-08,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-07-30,2018,2018-07,105,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-07-15,2018,2018-07,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-07-01,2018,2018-07,55,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-06-17,2018,2018-06,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-06-03,2018,2018-06,85,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-05-20,2018,2018-05,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-05-06,2018,2018-05,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-04-21,2018,2018-04,90,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-04-08,2018,2018-04,35,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-03-25,2018,2018-03,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-03-10,2018,2018-03,125,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-02-21,2018,2018-02,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-02-04,2018,2018-02,25,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2018-01-10,2018,2018-01,130,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-11-28,2017,2017-11,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-11-07,2017,2017-11,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-10-17,2017,2017-10,15,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-09-26,2017,2017-09,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-09-05,2017,2017-09,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-08-16,2017,2017-08,35,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-08-07,2017,2017-08,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-07-19,2017,2017-07,75,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-06-27,2017,2017-06,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-05-31,2017,2017-05,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-05-13,2017,2017-05,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-04-29,2017,2017-04,65,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-04-01,2017,2017-04,160,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-02-16,2017,2017-02,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-02-05,2017,2017-02,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-01-21,2017,2017-01,25,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2017-01-11,2017,2017-01,80,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-12-13,2016,2016-12,100,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-11-13,2016,2016-11,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-10-15,2016,2016-10,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-09-19,2016,2016-09,60,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-08-08,2016,2016-08,25,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-07-11,2016,2016-07,50,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-06-06,2016,2016-06,25,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-05-01,2016,2016-05,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-04-11,2016,2016-04,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2016-02-22,2016,2016-02,45,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2015-12-17,2015,2015-12,40,True,Stowe
267,Von Trapp Bierhall & Taproom,Stowe,Lamoille,2015-11-16,2015,2015-11,15,True,Stowe
